Date,Price,High,Low,Volume,Last Close,Change,Var%
2010-04-09,5853.0,,,79660.0,5853.0,,
2010-04-12,5860.0,,,10320.0,5860.0,,
2010-04-13,5844.0,,,8038.0,5844.0,,
2010-04-14,5877.0,,,12308.0,5877.0,,
2010-04-15,5908.0,,,19560.0,5908.0,,
2010-04-16,5827.0,,,12888.0,5827.0,,
2010-04-19,5813.0,,,7808.0,5813.0,,
2010-04-20,5869.0,,,41758.0,5869.0,,
2010-04-21,5809.0,,,8677.0,5809.0,,
2010-04-22,5747.0,,,6359.0,5747.0,,
2010-04-23,5810.0,,,4026.0,5810.0,,
2010-04-26,5839.0,,,9027.0,5839.0,,
2010-04-27,5688.0,,,14118.0,5688.0,,
2010-04-28,5672.0,,,9225.0,5672.0,,
2010-04-29,5711.0,,,11846.0,5711.0,,
2010-04-30,5638.0,,,51676.0,5638.0,,
2010-05-04,5497.0,,,91688.0,5497.0,,
2010-05-05,5443.0,,,26235.0,5443.0,,
2010-05-06,5359.0,,,66309.0,5359.0,,
2010-05-07,5216.0,,,140764.0,5216.0,,
2010-05-10,5491.0,,,31459.0,5491.0,,
2010-05-11,5440.0,,,69754.0,5440.0,,
2010-05-12,5490.0,,,6636.0,5490.0,,
2010-05-13,5539.0,,,114523.0,5539.0,,
2010-05-14,5368.0,,,21593.0,5368.0,,
2010-05-17,5365.0,,,29747.0,5365.0,,
2010-05-18,5409.0,,,1293.0,5409.0,,
2010-05-19,5294.0,,,50418.0,5294.0,,
2010-05-20,5173.0,,,3729.0,5173.0,,
2010-05-21,5164.0,,,60665.0,5164.0,,
2010-05-24,5176.0,,,10808.0,5176.0,,
2010-05-25,5038.0,,,27059.0,5038.0,,
2010-05-26,5141.0,,,26759.0,5141.0,,
2010-05-27,5293.0,,,12335.0,5293.0,,
2010-05-28,5290.0,,,189424.0,5290.0,,
2010-06-01,5263.0,,,31922.0,5263.0,,
2010-06-02,5264.0,,,2025.0,5264.0,,
2010-06-03,5329.0,,,7356.0,5329.0,,
2010-06-04,5237.0,,,205728.0,5237.0,,
2010-06-07,5185.0,,,104961.0,5185.0,,
2010-06-08,5142.0,,,53533.0,5142.0,,
2010-06-09,5203.0,,,43497.0,5203.0,,
2010-06-10,5251.0,,,4987.0,5251.0,,
2010-06-11,5283.0,,,22759.0,5283.0,,
2010-06-14,5320.0,,,5462.0,5320.0,,
2010-06-15,5339.0,,,34454.0,5339.0,,
2010-06-16,5361.0,,,20338.0,5361.0,,
2010-06-17,5371.0,,,2048.0,5371.0,,
2010-06-18,5368.0,,,12643.0,5368.0,,
2010-06-21,5417.0,,,8316.0,5417.0,,
2010-06-22,5363.0,,,75582.0,5363.0,,
2010-06-23,5295.0,,,66996.0,5295.0,,
2010-06-24,5212.0,,,26914.0,5212.0,,
2010-06-25,5160.0,,,63956.0,5160.0,,
2010-06-28,5187.0,,,36061.0,5187.0,,
2010-06-29,5035.0,,,40884.0,5035.0,,
2010-06-30,5027.0,,,83369.0,5027.0,,
2010-07-01,4912.0,,,42033.0,4912.0,,
2010-07-02,4945.0,,,39238.0,4945.0,,
2010-07-05,4933.0,,,13161.0,4933.0,,
2010-07-06,5077.0,,,7607.0,5077.0,,
2010-07-07,5127.0,,,88531.0,5127.0,,
2010-07-08,5220.0,,,47957.0,5220.0,,
2010-07-09,5251.0,,,25655.0,5251.0,,
2010-07-12,5281.0,,,41169.0,5281.0,,
2010-07-13,5395.0,,,17717.0,5395.0,,
2010-07-14,5277.0,,,66127.0,5277.0,,
2010-07-15,5232.0,,,8033.0,5232.0,,
2010-07-16,5284.0,,,4711.0,5284.0,,
2010-07-19,5177.0,,,112057.0,5177.0,,
2010-07-20,5164.0,,,4538.0,5164.0,,
2010-07-21,5243.0,,,18584.0,5243.0,,
2010-07-22,5340.0,,,9945.0,5340.0,,
2010-07-23,5343.0,,,2897.0,5343.0,,
2010-07-26,5378.0,,,24888.0,5378.0,,
2010-07-27,5393.0,,,79468.0,5393.0,,
2010-07-28,5346.0,,,34900.0,5346.0,,
2010-07-29,5339.0,,,61530.0,5339.0,,
2010-07-30,5283.0,,,62527.0,5283.0,,
2010-08-02,5422.0,,,56704.0,5422.0,,
2010-08-03,5423.0,,,65399.0,5423.0,,
2010-08-04,5424.0,,,71259.0,5424.0,,
2010-08-05,5404.0,,,46534.0,5404.0,,
2010-08-06,5363.0,,,81650.0,5363.0,,
2010-08-09,5453.0,,,77676.0,5453.0,,
2010-08-10,5419.0,,,67733.0,5419.0,,
2010-08-11,5290.0,,,98437.0,5290.0,,
2010-08-12,5308.0,,,53610.0,5308.0,,
2010-08-13,5320.0,,,63574.0,5320.0,,
2010-08-16,5307.0,,,62773.0,5307.0,,
2010-08-17,5397.0,,,11224.0,5397.0,,
2010-08-18,5355.0,,,1971.0,5355.0,,
2010-08-19,5264.0,,,60381.0,5264.0,,
2010-08-20,5245.0,,,49118.0,5245.0,,
2010-08-23,5285.0,,,4074.0,5285.0,,
2010-08-24,5208.0,,,59510.0,5208.0,,
2010-08-25,5161.0,,,78189.0,5161.0,,
2010-08-26,5210.0,,,27975.0,5210.0,,
2010-08-27,5256.0,,,31901.0,5256.0,,
2010-08-31,5273.0,,,88127.0,5273.0,,
2010-09-01,5421.0,,,103773.0,5421.0,,
2010-09-02,5425.0,,,59042.0,5425.0,,
2010-09-03,5483.0,,,40016.0,5483.0,,
2010-09-06,5493.0,,,2693.0,5493.0,,
2010-09-07,5462.0,,,1599.0,5462.0,,
2010-09-08,5490.0,,,72474.0,5490.0,,
2010-09-09,5556.0,,,20662.0,5556.0,,
2010-09-10,5565.0,,,3632.0,5565.0,,
2010-09-13,5627.0,,,51220.0,5627.0,,
2010-09-14,5631.0,,,27813.0,5631.0,,
2010-09-15,5619.0,,,24109.0,5619.0,,
2010-09-16,5603.0,,,51034.0,5603.0,,
2010-09-17,5569.0,,,39911.0,5569.0,,
2010-09-20,5663.0,,,21334.0,5663.0,,
2010-09-21,5636.0,,,48021.0,5636.0,,
2010-09-22,5612.0,,,142652.0,5612.0,,
2010-09-23,5612.0,,,15139.0,5612.0,,
2010-09-24,5661.0,,,68251.0,5661.0,,
2010-09-27,5637.0,,,6680.0,5637.0,,
2010-09-28,5639.0,,,17246.0,5639.0,,
2010-09-29,5634.0,,,27716.0,5634.0,,
2010-09-30,5609.0,,,72960.0,5609.0,,
2010-10-01,5657.0,,,38008.0,5657.0,,
2010-10-04,5619.0,,,89072.0,5619.0,,
2010-10-05,5698.0,,,54154.0,5698.0,,
2010-10-06,5749.0,,,41999.0,5749.0,,
2010-10-07,5725.0,,,35444.0,5725.0,,
2010-10-08,5716.0,,,39457.0,5716.0,,
2010-10-11,5738.0,,,11500.0,5738.0,,
2010-10-12,5727.0,,,159788.0,5727.0,,
2010-10-13,5814.0,,,20483.0,5814.0,,
2010-10-14,5797.0,,,63819.0,5797.0,,
2010-10-15,5773.0,,,27911.0,5773.0,,
2010-10-18,5807.0,,,52592.0,5807.0,,
2010-10-19,5769.0,,,22319.0,5769.0,,
2010-10-20,5795.0,,,11687.0,5795.0,,
2010-10-21,5826.0,,,13222.0,5826.0,,
2010-10-22,5806.0,,,134078.0,5806.0,,
2010-10-25,5820.0,,,87027.0,5820.0,,
2010-10-26,5775.0,,,80218.0,5775.0,,
2010-10-27,5715.0,,,20924.0,5715.0,,
2010-10-28,5746.0,,,13290.0,5746.0,,
2010-10-29,5743.0,,,5093.0,5743.0,,
2010-11-01,5762.0,,,57015.0,5762.0,,
2010-11-02,5828.0,,,16700.0,5828.0,,
2010-11-03,5830.0,,,11286.0,5830.0,,
2010-11-04,5938.0,,,45797.0,5938.0,,
2010-11-05,5951.0,,,66049.0,5951.0,,
2010-11-08,5930.0,,,9114.0,5930.0,,
2010-11-09,5956.0,,,13018.0,5956.0,,
2010-11-10,5895.0,,,20750.0,5895.0,,
2010-11-11,5892.0,,,11911.0,5892.0,,
2010-11-12,5874.0,,,6596.0,5874.0,,
2010-11-15,5899.0,,,32526.0,5899.0,,
2010-11-16,5759.0,,,53796.0,5759.0,,
2010-11-17,5779.0,,,31563.0,5779.0,,
2010-11-18,5855.0,,,14066.0,5855.0,,
2010-11-19,5817.0,,,7680.0,5817.0,,
2010-11-22,5767.0,,,43196.0,5767.0,,
2010-11-23,5664.0,,,43947.0,5664.0,,
2010-11-24,5743.0,,,27024.0,5743.0,,
2010-11-25,5783.0,,,19111.0,5783.0,,
2010-11-26,5755.0,,,16361.0,5755.0,,
2010-11-29,5635.0,,,24664.0,5635.0,,
2010-11-30,5613.0,,,58903.0,5613.0,,
2010-12-01,5734.0,,,113143.0,5734.0,,
2010-12-02,5859.0,,,121255.0,5859.0,,
2010-12-03,5837.0,,,99256.0,5837.0,,
2010-12-06,5858.0,,,69621.0,5858.0,,
2010-12-07,5900.0,,,90235.0,5900.0,,
2010-12-08,5887.0,,,94478.0,5887.0,,
2010-12-09,5900.0,,,35371.0,5900.0,,
2010-12-10,5905.0,,,39947.0,5905.0,,
2010-12-13,5952.0,,,109307.0,5952.0,,
2010-12-14,5984.0,,,243180.0,5984.0,,
2010-12-15,5978.0,,,9097.0,5978.0,,
2010-12-16,5974.0,,,9203.0,5974.0,,
2010-12-17,5966.0,,,9974.0,5966.0,,
2010-12-20,5993.0,,,22199.0,5993.0,,
2010-12-21,6047.0,,,65819.0,6047.0,,
2010-12-22,6071.0,,,15107.0,6071.0,,
2010-12-23,6082.0,,,75369.0,6082.0,,
2010-12-24,6086.0,,,17188.0,6086.0,,
2010-12-29,6088.0,,,4826.0,6088.0,,
2010-12-30,6063.0,,,37633.0,6063.0,,
2010-12-31,6022.0,,,9125.0,6022.0,,
2011-01-04,6106.0,,,24002.0,6106.0,,
2011-01-05,6137.0,,,8944.0,6137.0,,
2011-01-06,6115.0,,,13951.0,6115.0,,
2011-01-07,6077.0,,,23751.0,6077.0,,
2011-01-10,6051.0,,,23469.0,6051.0,,
2011-01-11,6110.0,,,60178.0,6110.0,,
2011-01-12,6079.0,,,4568.0,6079.0,,
2011-01-13,6053.0,,,19354.0,6053.0,,
2011-01-14,6030.0,,,20610.0,6030.0,,
2011-01-17,6012.0,,,4898.0,6012.0,,
2011-01-18,6086.0,,,20059.0,6086.0,,
2011-01-19,6006.0,,,2769.0,6006.0,,
2011-01-20,5899.0,,,18552.0,5899.0,,
2011-01-21,5927.0,,,15837.0,5927.0,,
2011-01-24,5971.0,,,27263.0,5971.0,,
2011-01-25,5946.0,,,22130.0,5946.0,,
2011-01-26,6003.0,,,6283.0,6003.0,,
2011-01-27,5996.0,,,5208.0,5996.0,,
2011-01-28,5908.0,,,6088.0,5908.0,,
2011-01-31,5894.0,,,53868.0,5894.0,,
2011-02-01,5991.0,,,83218.0,5991.0,,
2011-02-02,6034.0,,,75890.0,6034.0,,
2011-02-03,6026.0,,,50137.0,6026.0,,
2011-02-04,6038.0,,,5663.0,6038.0,,
2011-02-07,6090.0,,,6474.0,6090.0,,
2011-02-08,6134.0,,,7735.0,6134.0,,
2011-02-09,6109.0,,,21219.0,6109.0,,
2011-02-10,6075.0,,,12180.0,6075.0,,
2011-02-11,6114.0,,,3247.0,6114.0,,
2011-02-14,6118.5,,,6489.0,6118.5,,
2011-02-15,6087.5,,,2462.0,6087.5,,
2011-02-16,6141.5,,,31978.0,6141.5,,
2011-02-17,6134.5,,,1903.0,6134.5,,
2011-02-18,6126.5,,,7946.0,6126.5,,
2011-02-21,6069.0,,,5250.0,6069.0,,
2011-02-22,6050.0,,,15491.0,6050.0,,
2011-02-23,5985.5,,,39668.0,5985.5,,
2011-02-24,5981.0,,,33573.0,5981.0,,
2011-02-25,6050.5,,,28128.0,6050.5,,
2011-02-28,6048.0,,,5298.0,6048.0,,
2011-03-01,5989.5,,,56172.0,5989.5,,
2011-03-02,5979.0,,,11921.0,5979.0,,
2011-03-03,6059.5,,,8380.0,6059.5,,
2011-03-04,6044.0,,,44496.0,6044.0,,
2011-03-07,6041.0,,,20383.0,6041.0,,
2011-03-08,6031.0,,,6748.0,6031.0,,
2011-03-09,6010.5,,,86213.0,6010.5,,
2011-03-10,5910.0,,,11110.0,5910.0,,
2011-03-11,5899.0,,,31312.0,5899.0,,
2011-03-14,5848.0,,,7487.0,5848.0,,
2011-03-15,5766.5,,,13315.0,5766.5,,
2011-03-16,5682.0,,,122454.0,5682.0,,
2011-03-17,5764.5,,,95655.0,5764.5,,
2011-03-18,5797.5,,,109812.0,5797.5,,
2011-03-21,5857.5,,,18987.0,5857.5,,
2011-03-22,5851.5,,,12702.0,5851.5,,
2011-03-23,5865.0,,,8526.0,5865.0,,
2011-03-24,5967.0,,,48329.0,5967.0,,
2011-03-25,5988.0,,,51401.0,5988.0,,
2011-03-28,5981.0,,,10394.0,5981.0,,
2011-03-29,6007.5,,,7684.0,6007.5,,
2011-03-30,6026.5,,,11963.0,6026.5,,
2011-03-31,5982.0,,,108302.0,5982.0,,
2011-04-01,6088.0,,,14588.0,6088.0,,
2011-04-04,6100.5,,,26707.0,6100.5,,
2011-04-05,6093.0,,,19808.0,6093.0,,
2011-04-06,6127.5,,,6272.0,6127.5,,
2011-04-07,6101.5,,,24312.0,6101.5,,
2011-04-08,6124.0,,,14686.0,6124.0,,
2011-04-11,6136.0,,,6979.0,6136.0,,
2011-04-12,6047.0,,,21197.0,6047.0,,
2011-04-13,6092.5,,,31533.0,6092.5,,
2011-04-14,6056.5,,,46077.0,6056.5,,
2011-04-15,6079.5,,,15706.0,6079.5,,
2011-04-18,5954.0,,,25242.0,5954.0,,
2011-04-19,5977.0,,,18442.0,5977.0,,
2011-04-20,6111.5,,,65393.0,6111.5,,
2011-04-21,6106.0,,,50379.0,6106.0,,
2011-04-26,6161.0,,,6101.0,6161.0,,
2011-04-27,6168.0,,,16455.0,6168.0,,
2011-04-28,6161.0,,,14340.0,6161.0,,
2011-05-03,6171.0,,,10038.0,6171.0,,
2011-05-04,6084.5,,,17940.0,6084.5,,
2011-05-05,6014.5,,,7571.0,6014.5,,
2011-05-06,6078.5,,,50499.0,6078.5,,
2011-05-09,6039.0,,,10746.0,6039.0,,
2011-05-10,6118.0,,,14144.0,6118.0,,
2011-05-11,6085.0,,,14436.0,6085.0,,
2011-05-12,6052.0,,,71446.0,6052.0,,
2011-05-13,6031.0,,,22087.0,6031.0,,
2011-05-16,6028.0,,,39275.0,6028.0,,
2011-05-17,5980.0,,,6570.0,5980.0,,
2011-05-18,6040.0,,,15766.0,6040.0,,
2011-05-19,6077.5,,,8755.0,6077.5,,
2011-05-20,6057.0,,,11930.0,6057.0,,
2011-05-23,5954.0,,,12802.0,5954.0,,
2011-05-24,5961.0,,,7579.0,5961.0,,
2011-05-25,5983.0,,,26702.0,5983.0,,
2011-05-26,6001.5,,,5174.0,6001.5,,
2011-05-27,6056.5,,,5041.0,6056.5,,
2011-05-31,6093.0,,,4620.0,6093.0,,
2011-06-01,6075.0,,,26281.0,6075.0,,
2011-06-02,5982.0,,,6774.0,5982.0,,
2011-06-03,5979.0,,,6431.0,5979.0,,
2011-06-06,5991.5,,,8189.0,5991.5,,
2011-06-07,5997.5,,,5478.0,5997.5,,
2011-06-08,5937.0,,,5319.0,5937.0,,
2011-06-09,5981.0,,,38359.0,5981.0,,
2011-06-10,5901.0,,,4884.0,5901.0,,
2011-06-13,5906.0,,,5549.0,5906.0,,
2011-06-14,5917.0,,,31725.0,5917.0,,
2011-06-15,5877.0,,,35536.0,5877.0,,
2011-06-16,5829.0,,,40563.0,5829.0,,
2011-06-17,5845.0,,,7881.0,5845.0,,
2011-06-20,5823.0,,,7390.0,5823.0,,
2011-06-21,5899.0,,,67884.0,5899.0,,
2011-06-22,5903.0,,,19234.0,5903.0,,
2011-06-23,5803.0,,,4495.0,5803.0,,
2011-06-24,5823.0,,,24141.0,5823.0,,
2011-06-27,5844.0,,,9210.0,5844.0,,
2011-06-28,5896.0,,,21337.0,5896.0,,
2011-06-29,5995.0,,,10225.0,5995.0,,
2011-06-30,6072.0,,,28483.0,6072.0,,
2011-07-01,6119.5,,,9363.0,6119.5,,
2011-07-04,6157.0,,,55232.0,6157.0,,
2011-07-05,6161.0,,,44653.0,6161.0,,
2011-07-06,6141.0,,,14845.0,6141.0,,
2011-07-07,6194.0,,,20581.0,6194.0,,
2011-07-08,6129.0,,,18489.0,6129.0,,
2011-07-11,6058.0,,,42353.0,6058.0,,
2011-07-12,6008.0,,,85551.0,6008.0,,
2011-07-13,5925.5,,,11838.0,5925.5,,
2011-07-14,5875.0,,,14850.0,5875.0,,
2011-07-15,5866.0,,,9437.0,5866.0,,
2011-07-18,5780.5,,,5386.0,5780.5,,
2011-07-19,5809.0,,,5447.0,5809.0,,
2011-07-20,5867.0,,,35694.0,5867.0,,
2011-07-21,5927.5,,,6659.0,5927.5,,
2011-07-22,5949.0,,,4826.0,5949.0,,
2011-07-25,5948.5,,,2927.0,5948.5,,
2011-07-26,5952.0,,,14255.0,5952.0,,
2011-07-27,5885.0,,,7113.0,5885.0,,
2011-07-28,5894.0,,,24902.0,5894.0,,
2011-07-29,5844.0,,,18929.0,5844.0,,
2011-08-01,5822.0,,,10088.0,5822.0,,
2011-08-02,5746.0,,,9893.0,5746.0,,
2011-08-03,5628.0,,,68532.0,5628.0,,
2011-08-04,5499.0,,,110110.0,5499.0,,
2011-08-05,5291.0,,,51632.0,5291.0,,
2011-08-08,5131.5,,,93914.0,5131.5,,
2011-08-09,5223.5,,,68083.0,5223.5,,
2011-08-10,5053.0,,,78519.0,5053.0,,
2011-08-11,5206.0,,,26045.0,5206.0,,
2011-08-12,5362.5,,,98015.0,5362.5,,
2011-08-15,5393.0,,,57088.0,5393.0,,
2011-08-16,5409.5,,,26437.0,5409.5,,
2011-08-17,5391.0,,,7449.0,5391.0,,
2011-08-18,5141.5,,,11988.0,5141.5,,
2011-08-19,5092.5,,,97996.0,5092.5,,
2011-08-22,5153.0,,,17186.0,5153.0,,
2011-08-23,5185.0,,,6247.0,5185.0,,
2011-08-24,5257.5,,,8386.0,5257.5,,
2011-08-25,5192.5,,,7495.0,5192.5,,
2011-08-26,5181.5,,,25577.0,5181.5,,
2011-08-30,5316.0,,,14636.0,5316.0,,
2011-08-31,5448.5,,,36537.0,5448.5,,
2011-09-01,5456.0,,,219001.0,5456.0,,
2011-09-02,5343.0,,,25445.0,5343.0,,
2011-09-05,5172.5,,,156482.0,5172.5,,
2011-09-06,5220.5,,,54031.0,5220.5,,
2011-09-07,5385.5,,,19047.0,5385.5,,
2011-09-08,5395.0,,,39951.0,5395.0,,
2011-09-09,5281.0,,,25798.0,5281.0,,
2011-09-12,5196.0,,,52476.0,5196.0,,
2011-09-13,5235.0,,,21804.0,5235.0,,
2011-09-14,5305.0,,,25823.0,5305.0,,
2011-09-15,5405.5,,,15093.0,5405.5,,
2011-09-16,5420.5,,,73074.0,5420.5,,
2011-09-19,5324.5,,,14149.0,5324.5,,
2011-09-20,5430.5,,,12881.0,5430.5,,
2011-09-21,5335.0,,,16207.0,5335.0,,
2011-09-22,5101.5,,,88524.0,5101.5,,
2011-09-23,5042.0,,,15727.0,5042.0,,
2011-09-26,5147.5,,,34391.0,5147.5,,
2011-09-27,5344.0,,,24576.0,5344.0,,
2011-09-28,5288.5,,,42894.0,5288.5,,
2011-09-29,5252.5,,,49213.0,5252.5,,
2011-09-30,5151.5,,,6026.0,5151.5,,
2011-10-03,5129.5,,,32205.0,5129.5,,
2011-10-04,5001.0,,,61464.0,5001.0,,
2011-10-05,5163.5,,,66283.0,5163.5,,
2011-10-06,5346.5,,,98794.0,5346.5,,
2011-10-07,5370.5,,,18056.0,5370.5,,
2011-10-10,5462.5,,,13870.0,5462.5,,
2011-10-11,5448.5,,,10878.0,5448.5,,
2011-10-12,5497.5,,,10170.0,5497.5,,
2011-10-13,5461.5,,,19844.0,5461.5,,
2011-10-14,5525.0,,,18361.0,5525.0,,
2011-10-17,5496.5,,,60814.0,5496.5,,
2011-10-18,5467.5,,,8217.0,5467.5,,
2011-10-19,5510.5,,,7217.0,5510.5,,
2011-10-20,5445.5,,,25148.0,5445.5,,
2011-10-21,5557.5,,,12898.0,5557.5,,
2011-10-24,5618.5,,,16922.0,5618.5,,
2011-10-25,5591.0,,,43970.0,5591.0,,
2011-10-26,5619.0,,,9596.0,5619.0,,
2011-10-27,5794.0,,,42893.0,5794.0,,
2011-10-28,5764.5,,,26642.0,5764.5,,
2011-10-31,5632.5,,,47300.0,5632.5,,
2011-11-01,5484.5,,,68871.0,5484.5,,
2011-11-02,5578.5,,,34101.0,5578.5,,
2011-11-03,5642.5,,,26301.0,5642.5,,
2011-11-04,5626.5,,,29887.0,5626.5,,
2011-11-07,5590.5,,,32491.0,5590.5,,
2011-11-08,5659.5,,,44560.0,5659.5,,
2011-11-09,5546.0,,,42646.0,5546.0,,
2011-11-10,5571.0,,,7076.0,5571.0,,
2011-11-11,5630.0,,,39708.0,5630.0,,
2011-11-14,5602.5,,,12195.0,5602.5,,
2011-11-15,5621.5,,,135123.0,5621.5,,
2011-11-16,5605.0,,,35327.0,5605.0,,
2011-11-17,5508.5,,,21485.0,5508.5,,
2011-11-18,5464.5,,,36024.0,5464.5,,
2011-11-21,5321.0,,,77583.0,5321.0,,
2011-11-22,5304.0,,,12235.0,5304.0,,
2011-11-23,5242.0,,,35392.0,5242.0,,
2011-11-24,5228.5,,,20851.0,5228.5,,
2011-11-25,5257.5,,,18474.0,5257.5,,
2011-11-28,5406.0,,,125746.0,5406.0,,
2011-11-29,5420.5,,,74770.0,5420.5,,
2011-11-30,5589.5,,,56229.0,5589.5,,
2011-12-01,5591.5,,,61113.0,5591.5,,
2011-12-02,5649.0,,,21360.0,5649.0,,
2011-12-05,5674.0,,,29200.0,5674.0,,
2011-12-06,5684.0,,,7030.0,5684.0,,
2011-12-07,5654.0,,,59602.0,5654.0,,
2011-12-08,5590.5,,,28400.0,5590.5,,
2011-12-09,5634.0,,,45509.0,5634.0,,
2011-12-12,5537.5,,,22710.0,5537.5,,
2011-12-13,5584.5,,,16135.0,5584.5,,
2011-12-14,5475.5,,,29859.0,5475.5,,
2011-12-15,5509.5,,,17402.0,5509.5,,
2011-12-16,5495.5,,,17090.0,5495.5,,
2011-12-19,5460.0,,,17581.0,5460.0,,
2011-12-20,5514.5,,,6089.0,5514.5,,
2011-12-21,5477.5,,,18879.0,5477.5,,
2011-12-22,5554.0,,,44110.0,5554.0,,
2011-12-23,5611.0,,,16423.0,5611.0,,
2011-12-28,5614.5,,,14948.0,5614.5,,
2011-12-29,5648.5,,,15109.0,5648.5,,
2011-12-30,5681.0,,,12556.0,5681.0,,
2012-01-03,5793.5,,,13521.0,5793.5,,
2012-01-04,5774.0,,,8938.0,5774.0,,
2012-01-05,5726.0,,,114366.0,5726.0,,
2012-01-06,5744.0,,,22378.0,5744.0,,
2012-01-09,5714.0,,,7074.0,5714.0,,
2012-01-10,5802.0,,,6840.0,5802.0,,
2012-01-11,5666.5,,,29390.0,5666.5,,
2012-01-12,5667.5,,,39256.0,5667.5,,
2012-01-13,5633.5,,,47563.0,5633.5,,
2012-01-16,5668.0,,,16253.0,5668.0,,
2012-01-17,5707.0,,,8917.0,5707.0,,
2012-01-18,5709.5,,,5399.0,5709.5,,
2012-01-19,5758.5,,,22977.0,5758.5,,
2012-01-20,5743.5,,,11744.0,5743.5,,
2012-01-24,5759.0,,,7026.0,5759.0,,
2012-01-25,5731.0,,,8128.0,5731.0,,
2012-01-26,5811.5,,,11757.0,5811.5,,
2012-01-27,5751.0,,,9000.0,5751.0,,
2012-01-30,5681.0,,,7876.0,5681.0,,
2012-01-31,5701.0,,,31340.0,5701.0,,
2012-02-01,5806.5,,,10937.0,5806.5,,
2012-02-02,5806.0,,,11804.0,5806.0,,
2012-02-03,5912.5,,,58078.0,5912.5,,
2012-02-06,5900.0,,,49149.0,5900.0,,
2012-02-07,5898.5,,,8119.0,5898.5,,
2012-02-08,5886.5,,,9171.0,5886.5,,
2012-02-09,5907.5,,,8353.0,5907.5,,
2012-02-10,5865.0,,,20139.0,5865.0,,
2012-02-13,5912.0,,,12987.0,5912.0,,
2012-02-14,5915.0,,,9887.0,5915.0,,
2012-02-15,5934.0,,,35441.0,5934.0,,
2012-02-16,5919.0,,,9781.0,5919.0,,
