Date,Open,High,Low,Close,Volume
2010-09-14,675.0,683.4,673.6,676.2,23692420.0
2010-09-15,674.4,681.9,673.8,676.6,26798960.0
2010-09-16,673.6,680.6,673.0,675.4,29217332.0
2010-09-17,676.3,681.2,668.0,672.7,54003965.0
2010-09-20,673.5,682.2,671.2,679.6,20463937.0
2010-09-21,677.8,683.4,671.0,671.0,28027783.0
2010-09-22,673.4,673.4,660.1,664.0,21697944.0
2010-09-23,670.6,671.0,652.4,664.0,24610921.0
2010-09-24,662.0,670.5,662.0,666.3,24899087.0
2010-09-27,665.8,666.7,659.6,660.9,19536824.0
2010-09-28,660.7,662.8,651.0,659.5,28561880.0
2010-09-29,660.9,662.0,644.9,649.0,38815821.0
2010-09-30,645.9,656.2,641.4,645.0,43368904.0
2010-10-01,651.9,657.5,646.8,653.6,26419005.0
2010-10-04,655.7,661.1,651.5,651.6,20436680.0
2010-10-05,656.3,667.5,654.7,665.5,28153083.0
2010-10-06,666.6,670.0,661.2,663.7,25450808.0
2010-10-07,664.2,666.7,659.5,661.6,18037493.0
2010-10-08,661.4,664.0,654.7,658.2,19120295.0
2010-10-11,659.9,663.7,657.9,661.9,9763953.0
2010-10-12,659.1,665.4,654.3,663.2,18162461.0
2010-10-13,661.0,673.5,656.8,671.1,29221713.0
2010-10-14,669.5,675.5,660.0,662.3,35939662.0
2010-10-15,666.0,669.4,648.0,653.3,38600701.0
2010-10-18,655.0,663.3,652.0,660.4,21998897.0
2010-10-19,660.8,669.5,658.2,663.72,26494960.0
2010-10-20,661.0,664.7,654.6,660.0,26659545.0
2010-10-21,658.8,676.0,657.7,670.04,29524828.0
2010-10-22,675.4,677.6,665.7,666.8,18562689.0
2010-10-25,671.0,673.1,667.0,668.4,18422550.0
2010-10-26,662.9,667.2,657.0,660.0,21617032.0
2010-10-27,657.9,664.4,654.1,656.9,19732019.0
2010-10-28,658.3,667.9,655.0,659.0,25660129.0
2010-10-29,654.7,656.0,649.1,649.1,22353639.0
2010-11-01,653.1,659.1,649.0,658.13,20664543.0
2010-11-02,651.9,665.0,651.1,657.9,22271074.0
2010-11-03,662.0,671.1,662.0,670.0,29359521.0
2010-11-04,683.0,699.4,680.1,695.1,50444343.0
2010-11-05,700.9,714.5,679.8,683.0,57404404.0
2010-11-08,689.6,691.5,684.6,687.0,26399905.0
2010-11-09,694.3,698.9,690.0,694.4,26523596.0
2010-11-10,693.6,695.0,685.1,689.6,24860678.0
2010-11-11,692.8,694.9,678.8,684.0,22575912.0
2010-11-12,678.5,687.2,673.3,679.8,30585180.0
2010-11-15,676.0,683.2,674.2,681.8,22060016.0
2010-11-16,673.5,674.9,665.0,665.5,34661531.0
2010-11-17,659.1,666.4,657.1,660.5,24766221.0
2010-11-18,665.4,673.1,663.8,666.5,19981744.0
2010-11-19,666.5,666.8,650.4,657.5,34135189.0
2010-11-22,665.3,665.3,648.5,653.8,21305997.0
2010-11-23,648.0,649.8,643.3,645.44,33039387.0
2010-11-24,650.6,655.0,645.9,652.2,29216763.0
2010-11-25,654.0,660.6,651.3,656.1,14410195.0
2010-11-26,653.8,655.3,642.1,651.1,24350353.0
2010-11-29,659.0,666.6,651.1,651.4,38427809.0
2010-11-30,651.4,658.5,646.8,648.3,44237639.0
2010-12-01,655.0,659.3,650.6,654.9,37771145.0
2010-12-02,659.1,669.5,652.5,667.5,28338214.0
2010-12-03,667.1,676.3,664.5,665.8,33448541.0
2010-12-06,666.7,669.1,660.0,666.7,19321674.0
2010-12-07,665.2,670.5,661.8,665.58,22742947.0
2010-12-08,659.7,662.4,656.9,658.9,27684677.0
2010-12-09,660.5,671.4,659.0,666.7,28674676.0
2010-12-10,665.1,666.8,660.4,663.1,15750490.0
2010-12-13,665.3,672.0,661.8,665.5,14946810.0
2010-12-14,663.6,673.7,663.2,671.7,27911400.0
2010-12-15,663.7,666.9,661.0,661.1,24566360.0
2010-12-16,661.2,664.9,658.0,662.1,19709949.0
2010-12-17,660.9,663.5,653.7,655.5,45231819.0
2010-12-20,655.4,659.4,653.1,656.8,12887466.0
2010-12-21,661.6,665.8,660.7,662.8,13279335.0
2010-12-22,663.5,671.1,661.4,669.4,11943301.0
2010-12-23,668.5,669.9,665.0,668.0,8826435.0
2010-12-24,,,,667.3,0.0
2010-12-29,665.5,670.4,663.1,663.1,10324854.0
2010-12-30,663.7,666.3,657.6,658.75,9881071.0
2010-12-31,661.0,661.7,651.1,651.1,8998198.0
2011-01-04,665.8,671.6,663.1,668.1,21780093.0
2011-01-05,675.0,689.0,674.1,689.0,29087300.0
2011-01-06,688.0,697.6,685.5,692.21,27771232.0
2011-01-07,688.7,692.3,679.2,680.0,18281850.0
2011-01-10,677.9,678.5,670.6,672.4,16322031.0
2011-01-11,689.0,693.0,683.5,688.7,26787550.0
2011-01-12,700.7,715.3,698.7,715.0,41604155.0
2011-01-13,710.1,719.1,709.1,713.0,36595361.0
2011-01-14,707.6,710.0,699.0,709.7,28878494.0
2011-01-17,705.9,707.6,699.0,703.5,18472080.0
2011-01-18,704.9,715.7,703.5,709.3,22086047.0
2011-01-19,708.0,711.2,700.5,704.1,35996674.0
2011-01-20,697.5,702.0,691.2,697.3,27852808.0
2011-01-21,697.0,704.9,692.3,695.8,29484209.0
2011-01-24,694.5,700.5,691.2,697.2,15338784.0
2011-01-25,697.2,703.0,693.9,698.0,21786418.0
2011-01-26,701.4,709.9,694.5,696.0,23875231.0
2011-01-27,694.0,698.3,689.7,695.9,31040121.0
2011-01-28,695.1,697.2,684.6,684.8,48166944.0
2011-01-31,683.0,687.7,678.1,680.6,24950840.0
2011-02-01,683.3,688.6,675.6,687.7,28093949.0
2011-02-02,689.5,704.0,687.0,701.4,24353217.0
2011-02-03,700.2,708.7,700.2,708.0,24406168.0
2011-02-04,707.2,712.3,705.1,706.5,14721700.0
2011-02-07,702.0,708.1,700.5,706.0,24663804.0
2011-02-08,706.3,718.2,703.5,718.1,35179311.0
2011-02-09,717.9,728.1,716.5,723.0,36205351.0
2011-02-10,715.0,717.0,711.2,715.0,33814318.0
2011-02-11,709.5,714.0,705.1,714.0,23395765.0
2011-02-14,712.2,712.2,705.8,707.9,18959917.0
2011-02-15,702.7,707.1,699.8,701.6,40017255.0
2011-02-16,705.1,725.5,703.5,721.5,35711620.0
2011-02-17,723.5,739.63,723.0,734.0,55301160.0
2011-02-18,728.9,731.1,718.2,722.8,37787654.0
2011-02-21,717.1,721.1,703.7,704.4,17025417.0
2011-02-22,702.0,703.31,692.3,699.0,22106044.0
2011-02-23,703.0,707.5,695.0,696.8,19307326.0
2011-02-24,691.0,706.13,686.2,694.8,
2011-02-25,706.0,715.57,705.4,711.1,11628059.0
2011-02-28,722.6,727.8,667.5,677.04,118958465.0
2011-03-01,675.0,678.0,655.4,658.0,132417611.0
2011-03-02,660.7,663.7,655.28,657.5,13900614.0
2011-03-03,660.0,664.1,565.2,662.7,131712726.0
2011-03-04,663.8,666.94,650.45,652.5,133401300.0
2011-03-07,655.3,665.6,651.42,658.0,26430853.0
2011-03-08,670.6,671.5,663.3,670.6,36778697.0
2011-03-09,674.3,674.3,662.3,666.2,24125724.0
2011-03-10,662.9,665.8,658.7,660.0,28119188.0
2011-03-11,660.6,661.9,655.8,657.6,26946643.0
2011-03-14,660.0,663.3,648.2,650.0,40629109.0
2011-03-15,642.5,649.0,636.6,646.0,42075546.0
2011-03-16,639.0,642.9,619.6,626.22,56974848.0
2011-03-17,628.8,630.0,618.3,624.0,45983737.0
2011-03-18,632.0,634.0,622.5,628.45,64441178.0
2011-03-21,633.1,638.52,626.17,633.8,31402274.0
2011-03-22,633.2,636.4,624.8,626.1,27265475.0
2011-03-23,625.2,631.3,622.1,631.3,32513434.0
2011-03-24,632.4,649.1,630.92,646.6,50931023.0
2011-03-25,652.2,653.9,646.3,647.9,31087108.0
2011-03-28,651.0,657.99,650.6,653.5,21810771.0
2011-03-29,655.0,655.2,645.4,651.4,21404412.0
2011-03-30,657.0,657.0,653.2,656.0,17803008.0
2011-03-31,653.6,654.9,641.0,641.0,43592617.0
2011-04-01,645.3,655.88,645.3,655.1,24115772.0
2011-04-04,653.8,655.2,646.3,647.6,17707235.0
2011-04-05,649.1,649.8,644.1,647.4,21191206.0
2011-04-06,653.0,667.5,649.9,660.4,34860870.0
2011-04-07,662.2,674.3,661.6,667.2,30574173.0
2011-04-08,669.2,672.07,662.9,664.7,18714868.0
2011-04-11,663.0,668.4,658.3,660.0,20696547.0
2011-04-12,659.2,661.9,653.2,654.9,27563484.0
2011-04-13,662.0,670.2,655.04,661.6,22309724.0
2011-04-14,658.2,665.95,650.0,653.3,24228618.0
2011-04-15,657.0,657.0,637.13,653.4,31533728.0
2011-04-18,653.5,654.5,640.2,643.8,42373511.0
2011-04-19,646.3,646.4,640.54,640.6,16329556.0
2011-04-20,649.9,655.4,648.1,651.8,20515088.0
2011-04-21,,,,659.6,0.0
2011-04-26,655.5,659.6,651.4,659.6,22757922.0
2011-04-27,658.4,661.6,655.4,658.27,19404935.0
2011-04-28,,,,655.4,0.0
2011-05-03,658.8,667.72,654.0,662.5,24513279.0
2011-05-04,657.6,662.7,650.8,651.8,25559215.0
2011-05-05,653.4,654.2,645.4,646.2,23757704.0
2011-05-06,651.0,654.3,641.8,651.7,27673628.0
2011-05-09,655.0,660.0,635.6,648.2,40918600.0
2011-05-10,650.5,659.99,647.1,656.2,25218473.0
2011-05-11,654.2,654.2,634.6,646.1,33500215.0
2011-05-12,643.0,648.6,638.4,640.0,24033446.0
2011-05-13,650.0,657.4,647.17,647.5,40539893.0
