Date,Open,High,Low,Close,Volume
2010-07-21,287.0,296.3,287.0,292.0,48303414
2010-07-22,288.55,304.55,285.7,303.65,66338655
2010-07-23,304.4,307.0,296.9,302.0,33200319
2010-07-26,306.35,315.65,305.3,315.65,47717833
2010-07-27,323.0,345.0,321.65,339.55,139381711
2010-07-28,345.0,349.15,336.45,349.0,66011488
2010-07-29,338.8,341.75,334.1,339.0,31206165
2010-07-30,329.75,338.8,329.05,336.9,35910473
2010-08-02,334.5,345.7,331.5,343.95,45157812
2010-08-03,341.25,343.6,335.15,342.75,37060857
2010-08-04,343.5,344.0,334.95,335.2,35214072
2010-08-05,330.0,336.25,321.95,324.0,86717242
2010-08-06,322.4,329.55,311.65,325.75,67636115
2010-08-09,330.8,335.0,328.3,335.0,32839247
2010-08-10,337.5,337.9,328.7,335.74,41224455
2010-08-11,329.45,330.05,313.0,328.5,67029724
2010-08-12,309.7,312.4,298.7,309.55,76637498
2010-08-13,310.5,319.3,310.2,317.0,47036789
2010-08-16,318.5,320.95,313.65,320.95,25415325
2010-08-17,318.7,327.5,316.75,323.17,34754785
2010-08-18,324.15,328.35,323.1,326.65,26955373
2010-08-19,328.0,329.2,316.7,323.6,36063492
2010-08-20,317.8,321.0,312.3,320.83,41332311
2010-08-23,319.0,325.3,314.8,324.68,26591452
2010-08-24,316.0,318.45,305.0,309.15,39489052
2010-08-25,310.25,311.7,295.0,298.0,69761949
2010-08-26,302.55,306.5,300.15,302.0,36114256
2010-08-27,300.5,305.15,295.55,296.5,30092519
2010-08-31,296.0,303.55,292.0,300.0,45142570
2010-09-01,304.75,316.95,300.9,315.5,40481502
2010-09-02,313.6,319.35,310.8,319.1,41538317
2010-09-03,312.05,325.45,311.05,325.15,52624284
2010-09-06,328.0,329.4,320.85,322.85,22278346
2010-09-07,320.0,320.0,310.8,314.0,52268055
2010-09-08,310.0,311.0,301.0,311.0,70941608
2010-09-09,310.0,327.35,307.85,323.35,71767909
2010-09-10,316.0,324.0,316.0,319.1,45392359
2010-09-13,328.5,328.95,318.75,326.85,52732423
2010-09-14,322.9,326.65,320.7,326.62,30246980
2010-09-15,323.65,325.0,315.4,316.75,39407506
2010-09-16,316.95,320.25,314.75,314.75,49767248
2010-09-17,313.75,319.2,304.65,315.25,90361345
2010-09-20,305.0,314.35,304.45,313.35,51725069
2010-09-21,312.05,320.0,310.95,317.85,48176839
2010-09-22,311.7,312.0,305.5,306.7,40564813
2010-09-23,307.6,309.9,301.35,306.25,71603039
2010-09-24,302.05,312.95,301.45,311.75,59391543
2010-09-27,314.75,316.6,308.9,310.75,25482377
2010-09-28,307.4,311.35,303.8,307.91,44942595
2010-09-29,310.55,313.0,301.8,305.25,56504803
2010-09-30,301.0,310.0,299.25,309.5,68384699
2010-10-01,303.9,304.8,298.0,299.75,51943372
2010-10-04,299.45,303.75,295.0,299.8,26987545
2010-10-05,298.55,309.3,298.15,304.68,49489583
2010-10-06,311.9,312.2,305.7,309.0,39171789
2010-10-07,306.8,310.4,300.8,310.4,64536212
2010-10-08,297.0,299.0,292.85,297.25,403646015
2010-10-11,299.05,300.7,296.35,299.5,24005355
2010-10-12,296.05,296.8,293.0,294.75,41277143
2010-10-13,290.7,293.95,280.0,293.5,133335345
2010-10-14,293.55,294.3,278.1,279.95,129749425
2010-10-15,279.5,286.85,279.0,285.0,76875076
2010-10-18,282.45,290.3,280.3,289.75,32514116
2010-10-19,290.7,295.25,286.75,288.85,45273155
2010-10-20,288.55,293.5,287.05,291.1,34158850
2010-10-21,286.15,294.05,285.5,292.28,39965690
2010-10-22,285.0,286.45,280.8,286.45,41594683
2010-10-25,290.0,290.0,281.15,281.35,25753462
2010-10-26,279.7,281.7,275.0,278.0,52524895
2010-10-27,275.0,282.9,275.0,282.3,50758531
2010-10-28,284.85,284.85,277.5,278.5,33620680
2010-10-29,276.6,281.0,274.6,274.6,32437420
2010-11-01,278.5,279.0,272.7,273.55,33716423
2010-11-02,272.3,276.25,270.2,275.05,33596423
2010-11-03,278.1,279.4,273.95,279.4,43828052
2010-11-04,284.5,290.2,282.6,289.75,62876027
2010-11-05,290.3,294.85,283.1,294.5,61923711
2010-11-08,290.8,291.1,284.75,285.65,35676940
2010-11-09,289.0,297.4,286.1,296.01,83457185
2010-11-10,296.5,300.5,288.4,289.6,74214835
2010-11-11,292.85,293.8,280.85,284.9,69476396
2010-11-12,280.0,284.45,277.0,280.5,52699350
2010-11-15,280.0,284.0,275.9,281.36,30924785
2010-11-16,280.0,280.0,272.5,273.8,42931112
2010-11-17,273.45,276.0,272.85,274.25,29547989
2010-11-18,275.8,280.95,274.9,277.95,29165119
2010-11-19,278.85,278.85,270.7,274.2,33885939
2010-11-22,278.0,279.05,268.85,270.0,39315252
2010-11-23,267.05,267.9,260.6,264.25,52478222
2010-11-24,264.05,269.5,255.95,267.9,69801415
2010-11-25,268.9,270.15,263.8,268.1,27769632
2010-11-26,266.15,267.4,257.4,259.8,46469707
2010-11-29,264.95,267.45,256.4,266.0,61187581
2010-11-30,262.85,264.7,253.0,256.15,79533773
2010-12-01,258.25,268.95,256.35,266.55,70044528
2010-12-02,269.95,274.95,264.5,274.95,57454441
2010-12-03,273.05,274.5,266.55,268.0,40974779
2010-12-06,269.3,270.65,261.95,263.0,38410419
2010-12-07,263.05,267.45,258.3,262.6,65244445
2010-12-08,260.0,265.8,259.5,264.15,37277622
2010-12-09,269.45,276.7,268.1,276.0,83292468
2010-12-10,276.5,277.1,271.3,272.2,33268433
2010-12-13,273.9,276.05,272.05,273.3,27630004
2010-12-14,273.7,274.8,271.6,272.0,34179556
2010-12-15,270.5,271.0,262.0,263.5,81299769
2010-12-16,262.3,264.7,259.35,263.5,45454645
2010-12-17,264.8,264.85,256.9,259.75,61489331
2010-12-20,258.5,263.35,256.2,261.0,22831969
2010-12-21,264.2,269.75,264.0,268.35,28918173
2010-12-22,267.95,270.0,266.7,267.5,18323997
2010-12-23,267.85,269.25,266.55,267.1,9562121
2010-12-24,,,,266.95,0
2010-12-29,263.4,267.45,262.4,264.7,16647358
2010-12-30,265.25,269.5,264.3,264.3,13717902
2010-12-31,269.0,269.0,261.65,261.65,8138586
2011-01-04,268.45,273.65,266.8,270.91,48176571
2011-01-05,271.85,281.0,269.0,281.0,54434397
2011-01-06,280.0,285.6,276.4,278.0,46248586
2011-01-07,278.05,280.5,274.5,280.5,43353222
2011-01-10,278.25,279.95,273.25,276.7,41037091
2011-01-11,285.0,292.0,283.0,290.16,91418760
2011-01-12,294.0,302.6,294.0,300.6,70720651
2011-01-13,301.7,308.0,299.25,306.0,52825574
2011-01-14,304.0,311.15,301.35,311.5,62002299
2011-01-17,309.0,309.0,302.2,306.6,34180403
2011-01-18,306.1,312.05,303.5,304.5,42841923
2011-01-19,308.35,308.8,295.95,297.45,64794691
2011-01-20,296.7,303.45,291.4,299.23,72986147
2011-01-21,301.1,306.85,299.6,306.7,56198907
2011-01-24,300.8,302.2,293.5,299.53,54230744
2011-01-25,300.6,302.15,294.15,298.45,36348200
2011-01-26,298.65,299.8,294.4,299.18,41587784
2011-01-27,294.0,301.2,291.9,299.21,34007897
2011-01-28,298.9,301.2,295.1,298.2,46898477
2011-01-31,295.6,296.15,289.8,293.75,31703736
2011-02-01,296.1,298.5,290.15,297.73,28611315
2011-02-02,300.0,306.25,298.65,302.0,44366305
2011-02-03,301.55,307.35,299.0,307.35,34155931
2011-02-04,303.75,309.85,301.55,309.85,37416592
2011-02-07,306.45,314.5,305.0,314.5,38311140
2011-02-08,312.95,314.65,307.85,314.65,28624335
2011-02-09,315.0,318.25,313.6,316.4,43267298
2011-02-10,315.1,318.9,307.35,318.85,40670256
2011-02-11,311.1,312.6,305.8,311.1,48292856
2011-02-14,315.0,315.0,305.94,313.85,48918381
2011-02-15,315.0,328.85,312.85,325.58,143397186
2011-02-16,325.0,332.35,323.25,332.3,93970535
2011-02-17,332.6,339.45,237.0,333.35,82606767
2011-02-18,333.05,336.6,324.15,327.0,66674659
2011-02-21,324.55,328.9,320.9,322.25,38342924
2011-02-22,320.05,323.2,315.6,321.85,50609822
2011-02-23,328.5,328.75,314.8,319.0,65591977
2011-02-24,312.45,318.6,312.0,312.55,387447742
2011-02-25,314.0,316.75,312.0,313.3,15421545
2011-02-28,319.5,322.35,312.45,318.66,10054028
2011-03-01,320.15,321.85,313.25,313.25,10416815
2011-03-02,311.75,318.7,308.15,314.4,12748427
2011-03-03,316.6,320.25,311.65,315.0,20585778
2011-03-04,314.65,320.05,311.7,316.23,23086018
2011-03-07,313.1,316.15,307.95,307.95,28812419
2011-03-08,307.2,310.75,302.15,310.75,31019366
2011-03-09,310.0,310.15,303.1,309.73,22958670
2011-03-10,303.8,304.1,298.0,301.65,35316843
2011-03-11,298.0,301.0,295.15,298.75,37549990
2011-03-14,296.5,304.5,292.95,299.1,34161530
2011-03-15,288.0,292.87,283.43,290.3,54742748
2011-03-16,292.0,293.4,281.75,282.0,47129301
2011-03-17,285.1,286.62,280.5,286.0,37200337
2011-03-18,284.3,285.1,278.95,283.65,71600515
2011-03-21,285.0,293.25,285.0,289.5,42313514
2011-03-22,291.0,294.65,285.6,288.5,38083800
2011-03-23,287.7,289.44,284.2,287.25,30807885
2011-03-24,287.1,293.17,284.5,290.9,28437243
2011-03-25,292.5,293.5,287.35,292.8,35767099
2011-03-28,289.95,294.8,288.55,292.4,23468184
2011-03-29,291.3,293.9,285.65,285.95,31844355
2011-03-30,287.4,290.4,282.2,283.75,36847712
2011-03-31,288.0,288.1,277.55,286.75,57024508
2011-04-01,279.85,291.5,279.3,287.05,52858068
2011-04-04,290.05,294.9,287.3,294.5,25963484
2011-04-05,285.1,287.2,280.1,286.75,51154747
2011-04-06,286.0,295.94,284.35,294.8,51197179
2011-04-07,294.75,302.65,294.75,302.3,41976227
2011-04-08,298.25,301.15,295.4,301.0,34912954
2011-04-11,306.05,310.1,305.35,305.35,55385430
2011-04-12,301.1,309.3,301.0,304.15,38164388
2011-04-13,307.05,311.4,303.35,309.35,49306590
2011-04-14,308.5,308.85,299.9,301.8,37323406
2011-04-15,302.7,304.41,297.1,301.65,35003462
2011-04-18,297.0,300.25,285.05,290.7,67484218
2011-04-19,291.65,294.81,289.2,290.55,33717559
2011-04-20,293.55,295.8,292.37,295.8,23852089
2011-04-21,,,,298.85,0
2011-04-26,299.2,303.31,298.15,301.85,20995030
2011-04-27,292.9,294.6,286.0,292.0,76943530
2011-04-28,,,,282.3,0
2011-05-03,283.5,286.25,280.74,285.23,36627277
2011-05-04,284.05,288.05,282.3,283.8,40740549
2011-05-05,282.55,284.0,274.9,276.3,57142623
2011-05-06,277.05,279.22,274.95,277.6,42280618
2011-05-09,275.15,278.05,271.25,273.95,34729372
2011-05-10,274.4,279.8,273.0,277.95,28773188
2011-05-11,279.2,282.8,276.15,282.8,28051808
2011-05-12,279.0,282.05,276.45,278.1,29252227
2011-05-13,280.3,283.17,273.14,274.3,33889570
2011-05-16,273.6,275.2,268.55,273.7,29878250
2011-05-17,273.7,275.75,270.0,270.25,22170961
2011-05-18,273.65,273.85,269.35,270.7,26561969
2011-05-19,273.15,281.25,271.8,277.45,54166597
2011-05-20,279.55,281.05,272.95,273.6,30754466
2011-05-23,268.45,271.22,266.26,269.9,38063167
2011-05-24,267.8,269.1,264.6,265.6,43658618
2011-05-25,264.0,273.7,262.05,272.43,36043339
2011-05-26,273.5,276.75,247.0,271.3,31103045
2011-05-27,275.45,277.57,273.25,275.25,30008938
2011-05-31,276.4,279.7,275.0,279.55,29863578
2011-06-01,276.8,278.06,268.65,269.65,26732020
2011-06-02,267.85,269.26,265.45,269.25,24969971
2011-06-03,265.8,267.3,259.75,267.0,36830396
2011-06-06,264.6,265.75,261.25,264.0,22752605
2011-06-07,260.45,266.05,260.45,265.15,29950852
2011-06-08,261.85,267.0,258.7,267.0,41410053
2011-06-09,263.45,264.65,256.8,259.95,37803225
2011-06-10,260.0,262.45,255.55,256.5,37173914
2011-06-13,259.05,262.0,257.1,260.02,24855669
2011-06-14,264.2,268.67,263.2,264.55,38930993
2011-06-15,263.4,263.4,257.0,257.4,42681937
2011-06-16,253.5,256.5,250.25,255.85,58113798
2011-06-17,252.9,353.5,250.05,257.2,54476490
2011-06-20,254.35,255.2,205.63,251.81,32928523
2011-06-21,252.95,265.85,252.65,258.9,30533695
2011-06-22,256.5,258.15,251.45,252.3,41480613
2011-06-23,251.2,252.0,242.2,243.35,46546362
2011-06-24,248.5,249.58,236.2,237.3,51997669
2011-06-27,236.85,240.44,233.15,238.84,32647579
2011-06-28,239.7,243.9,238.4,243.6,33337960
2011-06-29,243.45,253.82,243.0,249.25,43814935
2011-06-30,250.1,257.71,249.1,256.45,44647263
2011-07-01,256.9,266.53,256.7,265.55,40131914
2011-07-04,266.0,266.0,259.9,262.7,16676465
2011-07-05,262.95,264.25,258.2,259.5,20760490
2011-07-06,259.85,259.85,247.45,249.75,48339391
2011-07-07,252.5,255.3,247.3,251.25,30632860
2011-07-08,253.0,254.66,242.7,243.25,31782442
2011-07-11,241.65,242.7,231.8,234.0,52993690
2011-07-12,230.65,233.97,218.5,230.0,80876551
2011-07-13,227.95,232.73,224.7,228.0,57399096
2011-07-14,226.0,230.26,221.6,227.47,37111370
2011-07-15,224.7,227.8,221.85,223.3,33555198
2011-07-18,217.0,221.74,207.1,215.0,73443998
2011-07-19,208.8,218.5,207.6,211.0,60257328
2011-07-20,215.35,222.8,211.7,222.6,60774200
2011-07-21,224.15,245.13,221.0,230.68,94610287
2011-07-22,250.5,255.7,236.1,239.6,69341025
2011-07-25,234.6,236.95,227.5,236.7,50052690
2011-07-26,228.95,232.16,224.85,231.7,27005718
2011-07-27,226.5,227.45,219.6,221.0,37997990
2011-07-28,217.25,228.82,216.15,225.14,50265801
2011-07-29,223.65,224.75,218.8,224.65,36758961
2011-08-01,227.25,231.17,217.0,217.0,39691955
2011-08-02,221.8,227.0,214.65,227.0,71310821
2011-08-03,212.5,223.05,210.0,212.5,58676413
2011-08-04,216.9,217.3,169.95,201.15,92140809
2011-08-05,181.0,201.35,172.0,186.0,134700363
2011-08-08,184.2,194.1,174.15,192.4,75194218
2011-08-09,166.95,180.4,155.45,178.5,103153071
2011-08-10,184.0,189.47,162.45,163.7,94431649
2011-08-11,171.85,180.8,159.05,173.58,93711754
2011-08-12,179.6,193.42,174.0,187.2,65877206
2011-08-15,188.5,192.16,178.5,183.35,41640128
2011-08-16,182.75,184.2,176.2,181.6,40690581
2011-08-17,178.7,179.2,173.2,173.95,39355858
2011-08-18,172.45,172.45,151.75,154.0,81295183
2011-08-19,153.8,163.78,143.4,150.58,87320108
2011-08-22,148.3,154.11,144.75,146.25,27318721
2011-08-23,148.95,152.76,142.95,145.45,61253930
2011-08-24,147.35,152.33,142.1,149.6,59819265
2011-08-25,154.1,164.3,154.1,157.9,112478257
2011-08-26,,,,158.0,0
2011-08-30,166.61,170.0,162.0,165.4,59730199
2011-08-31,165.45,172.18,162.7,170.75,50487390
2011-09-01,180.0,182.79,177.3,180.35,84095142
2011-09-02,176.85,178.34,164.25,165.2,54581647
2011-09-05,159.6,159.6,151.55,154.15,54958916
2011-09-06,153.4,158.5,147.4,150.75,59432038
2011-09-07,156.0,161.05,154.2,159.95,47526904
2011-09-08,159.6,167.98,156.8,159.0,62788205
2011-09-09,156.2,158.5,144.0,144.0,109548218
2011-09-12,138.5,147.34,135.9,142.3,90083193
2011-09-13,145.35,149.21,137.45,144.0,59906803
2011-09-14,146.0,155.76,144.73,152.12,88463641
2011-09-15,153.0,162.0,152.65,158.0,98945692
2011-09-16,163.0,169.15,160.65,163.4,108027020
2011-09-19,158.0,158.7,151.7,157.6,47950324
2011-09-20,154.1,155.73,0.0,154.25,58559965
2011-09-21,155.0,163.0,152.0,156.71,37821122
2011-09-22,145.6,148.83,138.35,144.8,80254677
2011-09-23,141.35,146.3,133.9,146.0,86192595
2011-09-26,140.45,157.5,140.34,156.0,100105124
2011-09-27,162.95,168.5,160.1,160.4,79427519
2011-09-28,166.75,168.74,161.1,166.4,59457916
2011-09-29,164.3,171.97,162.2,171.5,61662184
2011-09-30,168.25,168.95,159.2,161.35,46221408
2011-10-03,155.0,157.98,150.05,157.3,43878309
2011-10-04,151.7,153.4,142.65,144.35,70618072
2011-10-05,151.0,155.45,146.5,152.0,62631153
2011-10-06,158.65,167.85,157.9,167.85,68630629
2011-10-07,168.25,171.45,161.7,164.7,57790203
2011-10-10,164.1,172.1,162.59,169.64,31202481
2011-10-11,172.1,175.96,169.0,173.02,41255700
2011-10-12,174.95,192.0,173.15,187.0,89299376
2011-10-13,186.1,191.78,170.86,173.2,100695909
2011-10-14,173.35,181.9,168.1,176.05,46309587
2011-10-17,179.3,184.79,173.05,180.0,43098727
2011-10-18,173.1,176.6,168.4,176.6,53735198
2011-10-19,179.0,181.85,176.5,181.5,38217750
2011-10-20,174.4,180.9,169.4,172.0,55166927
2011-10-21,175.5,183.35,174.1,180.8,61007707
2011-10-24,184.0,187.81,182.2,187.6,43485226
2011-10-25,185.5,187.58,178.45,180.0,48087245
2011-10-26,179.4,183.45,174.85,178.5,33462669
2011-10-27,193.5,216.05,188.3,210.0,171986582
2011-10-28,212.9,218.89,200.44,215.0,107592164
2011-10-31,205.0,211.92,194.2,195.3,65427898
2011-11-01,184.99,185.08,171.75,176.75,111095575
2011-11-02,180.0,184.34,172.45,180.0,56501978
2011-11-03,175.05,193.4,173.79,184.55,83436756
2011-11-04,186.8,192.0,180.2,188.32,57679062
2011-11-07,180.05,184.59,176.2,183.8,41441866
2011-11-08,180.0,186.55,178.6,182.0,44034301
2011-11-09,184.05,187.08,168.95,172.05,59447971
2011-11-10,165.0,175.8,164.42,170.0,43259637
2011-11-11,170.95,179.75,170.0,178.9,40339953
2011-11-14,180.2,184.16,173.26,174.05,40207265
2011-11-15,172.0,174.85,165.88,171.2,50388788
2011-11-16,170.15,174.22,168.4,168.45,40228031
2011-11-17,169.5,171.17,165.0,165.25,48373597
2011-11-18,164.85,168.31,162.55,166.4,36106175
2011-11-21,165.6,166.04,157.05,157.5,42753816
2011-11-22,159.1,161.0,152.27,152.6,47872739
2011-11-23,150.9,155.23,147.9,147.9,50895469
2011-11-24,150.15,155.98,149.2,152.5,38185116
2011-11-25,152.25,157.64,149.37,155.65,39676277
2011-11-28,158.95,168.5,157.67,167.85,48467716
2011-11-29,167.85,171.98,164.55,165.1,41419561
2011-11-30,164.95,186.6,163.69,180.25,89181502
2011-12-01,181.45,183.67,175.65,177.15,52501260
2011-12-02,180.05,193.55,180.05,190.65,98448922
2011-12-05,194.0,199.2,191.25,191.65,62443876
2011-12-06,189.0,194.35,185.15,194.35,50503896
2011-12-07,192.45,194.69,181.3,187.35,48034257
2011-12-08,189.65,192.83,180.25,192.0,53006384
2011-12-09,177.15,191.63,175.25,189.0,53490036
2011-12-12,188.95,190.45,181.45,181.45,41910956
2011-12-13,181.3,183.75,175.0,178.6,40805438
2011-12-14,174.45,180.27,170.3,170.3,47544609
2011-12-15,171.3,175.9,168.9,170.68,42690796
2011-12-16,172.8,175.0,170.0,171.45,40340084
2011-12-19,168.7,171.58,165.0,165.95,30032190
2011-12-20,165.1,172.05,162.5,170.58,51034745
2011-12-21,174.0,180.55,171.2,171.95,51483612
2011-12-22,173.65,177.62,173.6,176.1,27370382
2011-12-23,,,,179.0,0
2011-12-28,178.95,179.85,170.68,170.68,18567118
2011-12-29,172.7,174.84,170.65,174.5,14786432
2011-12-30,175.5,176.5,172.05,176.05,8181601
2012-01-03,181.0,186.55,178.2,186.3,49961725
2012-01-04,185.1,188.35,183.22,186.36,37304118
2012-01-05,190.0,191.23,182.8,183.65,48649867
2012-01-06,183.5,190.01,183.0,188.45,30792463
2012-01-09,185.55,189.0,176.75,178.1,47189265
2012-01-10,181.0,189.36,180.0,188.3,46813725
2012-01-11,188.9,190.98,185.32,188.5,32228758
2012-01-12,190.95,200.12,190.8,195.2,70356431
2012-01-13,197.5,201.74,192.25,201.2,77142763
2012-01-16,197.7,201.11,195.65,199.1,32255549
2012-01-17,202.8,204.6,196.4,199.25,90739168
2012-01-18,198.3,201.9,195.5,201.1,36089941
2012-01-19,202.3,222.0,202.05,221.35,100028167
2012-01-20,220.75,229.1,218.98,225.87,93005146
2012-01-23,221.4,227.57,220.0,222.65,46614698
2012-01-24,220.0,220.8,211.85,218.5,53408263
2012-01-25,219.95,220.54,212.5,218.18,31862612
2012-01-26,218.05,227.75,217.0,227.25,48306687
2012-01-27,222.0,226.15,218.51,222.85,31642320
2012-01-30,219.5,220.6,211.5,213.55,42520391
2012-01-31,214.5,215.77,210.0,215.5,52065378
2012-02-01,213.3,226.1,212.0,220.84,56560338
2012-02-02,225.6,228.55,219.05,226.83,45769883
2012-02-03,227.2,238.0,224.5,237.45,59200005
2012-02-06,235.1,236.76,230.11,231.4,45349931
2012-02-07,232.75,236.8,229.8,233.0,35802892
2012-02-08,236.9,242.95,232.45,233.6,43097465
2012-02-09,234.6,240.17,230.8,233.1,49916259
2012-02-10,225.0,244.9,225.0,234.05,105407001
2012-02-13,236.75,241.2,234.05,236.95,26296227
2012-02-14,235.05,240.8,231.79,234.9,34274813
2012-02-15,238.1,244.65,237.7,244.0,47314659
2012-02-16,236.05,245.17,234.0,242.63,45648571
2012-02-17,247.9,250.95,246.75,248.35,44413431
2012-02-20,250.0,252.77,247.56,250.9,30816272
2012-02-21,251.5,254.59,244.5,247.75,46853285
2012-02-22,245.95,248.85,239.13,239.2,36184101
2012-02-23,237.7,247.0,235.5,246.15,41990225
2012-02-24,241.95,249.56,239.25,248.75,42648409
2012-02-27,244.6,245.75,239.7,243.8,27151594
2012-02-28,244.95,246.75,239.35,243.95,24895117
2012-02-29,245.2,250.5,243.4,245.0,51431952
2012-03-01,244.2,252.93,242.0,250.06,43884910
2012-03-02,252.45,260.26,252.0,256.75,44150494
2012-03-05,254.0,256.3,250.79,252.9,25254003
2012-03-06,251.0,253.45,238.02,238.9,44384448
2012-03-07,237.7,244.19,233.8,240.65,49920287
2012-03-08,241.5,244.93,236.65,240.7,51202551
2012-03-09,242.0,287.45,238.0,287.45,40294735
2012-03-12,240.5,242.9,234.15,235.85,33826545
2012-03-13,238.0,241.77,235.85,240.45,38561162
2012-03-14,246.45,251.18,244.7,248.8,60081861
2012-03-15,249.75,251.36,246.95,249.2,38057156
2012-03-16,249.0,257.16,248.05,254.0,69442651
2012-03-19,252.85,253.95,249.05,251.3,30548844
2012-03-20,249.3,250.0,244.2,245.5,32327394
2012-03-21,247.15,249.25,241.15,244.7,32081004
2012-03-22,243.45,245.5,235.8,244.5,37044460
2012-03-23,239.3,245.2,237.91,242.89,34772693
2012-03-26,248.6,249.1,244.3,247.65,37696627
2012-03-27,251.35,258.15,249.7,252.23,46626664
2012-03-28,250.0,253.49,244.7,245.6,35563703
2012-03-29,244.8,247.43,234.15,234.15,43470821
2012-03-30,236.55,239.88,233.6,235.25,34632548
2012-04-02,235.95,236.92,227.5,236.45,36999567
2012-04-03,236.5,240.61,229.88,230.35,25150377
2012-04-04,228.5,229.47,218.2,218.5,64047280
2012-04-05,219.6,222.81,213.55,220.45,38350066
2012-04-10,214.6,227.08,206.3,206.32,48917426
2012-04-11,206.6,217.8,205.92,212.1,49416039
2012-04-12,214.0,224.33,210.35,219.64,65162209
2012-04-13,222.55,224.6,214.6,214.9,51604197
2012-04-16,213.1,217.3,208.85,210.8,40453815
2012-04-17,211.15,222.47,210.55,220.27,58547638
2012-04-18,221.15,222.6,213.1,215.96,46481514
2012-04-19,215.85,220.19,211.55,219.0,39449488
2012-04-20,212.95,217.3,211.0,213.55,30258900
2012-04-23,211.0,211.55,203.5,204.55,31585194
2012-04-24,206.5,212.07,202.82,211.0,28263367
2012-04-25,212.7,217.9,209.85,217.0,31917570
2012-04-26,215.0,216.43,206.6,216.1,42338128
2012-04-27,210.35,224.72,208.35,223.1,48404625
2012-04-30,228.7,228.75,218.24,218.25,29005250
2012-05-01,219.8,226.2,218.23,224.0,17886202
2012-05-02,225.45,226.14,212.5,213.65,42268297
2012-05-03,215.65,218.0,209.75,216.66,24498931
2012-05-04,211.75,215.6,207.1,215.1,33853037
2012-05-08,207.8,211.61,202.9,203.05,35824191
2012-05-09,204.95,207.0,196.4,207.0,37856331
2012-05-10,204.85,210.62,201.0,210.0,31159354
2012-05-11,205.95,206.0,198.8,206.0,43603228
2012-05-14,199.8,199.95,188.7,189.8,65757667
2012-05-15,190.3,193.05,182.95,186.1,59991961
2012-05-16,183.15,193.98,181.55,190.02,52856842
2012-05-17,191.4,191.4,179.0,181.9,37718424
2012-05-18,176.9,182.05,175.4,176.1,47726846
2012-05-21,176.0,181.11,175.1,180.93,37390126
2012-05-22,182.45,189.99,179.95,185.25,34541699
2012-05-23,185.05,185.85,180.45,180.5,28562549
2012-05-24,183.65,187.57,180.05,185.8,32054932
2012-05-25,185.75,189.72,181.1,181.7,23617152
2012-05-28,184.4,186.65,180.25,181.0,14501462
2012-05-29,182.7,184.31,176.93,181.0,25169012
2012-05-30,179.7,183.17,174.55,179.45,31505133
2012-05-31,180.7,182.13,174.0,176.3,40800637
2012-06-01,177.75,180.38,170.8,173.5,37842938
2012-06-06,182.05,188.06,179.2,187.8,53403518
2012-06-07,189.9,196.8,188.2,192.85,45342919
2012-06-08,190.0,192.1,184.88,190.35,26595047
2012-06-11,198.0,201.78,189.65,190.55,36521496
2012-06-12,189.85,190.82,183.1,189.75,34070802
2012-06-13,191.15,194.15,184.6,188.3,32572482
2012-06-14,187.55,193.19,186.87,192.75,36011681
